OrderID,OrderDate,CustomerName,Email,Country,ProductCategory,Quantity,UnitPrice,Discount,PaymentMethod,IsReturned
ORD-21092,2025-07-04,Customer 1192,customer1192@example.com,DE,SPORTS,3.0,171.6,0.27,Gift Card,N
ORD-20959,"January 02, 2026",Customer 1059,  customer1059@example.com ,USA,Electronics ,5.0,$148.79,0.09,Gift Card,0
ORD-20568,2026-05-27,Customer 1568,customer1568@example.com,Germany,Beauty,5.0,36.82,0.11,PayPal,FALSE
ORD-21077,06/16/2026,Customer 1177,  customer1177@example.com ,UK,Beauty,3.0,55.66,0.12,Gift Card,no
ORD-20852,2025-03-08,Customer 1852,customer1852@example.com,Canada,HOME & GARDEN,4.0,31.04,0.15,Gift Card,no
ORD-21571,"December 16, 2025",Customer 1671,  customer1671@example.com ,Canada,Home & Garden,4.0,194.34,0.28,Credit Card,false
ORD-21471,"July 10, 2026",Customer 1571,customer1571@example.com,Canada,Sports,4.0,104.52,0.11,Debit Card,0
ORD-20179,"August 18, 2025",Customer 1179,customer1179@example.com,UK,Electronics,1.0,$10.27,0.06,Gift Card,no
ORD-20548,2026-05-06,Customer 1548,  customer1548@example.com ,DE,beauty,2.0,138.71,0.06,Debit Card,false
ORD-20072,2025-05-20,Customer 1072,customer1072@example.com,australia,Home&Garden,3.0,$130.01,0.18,Debit Card,No
ORD-20590,05-Apr-2025,Customer 1590,  customer1590@example.com ,Germany,Sports ,4.0,$73.41,0.15,Debit Card,0
ORD-20988,2025-09-12,Customer 1088,customer1088@example.com,United States, Apparel,4.0,208.12,0.14,Credit Card,false
ORD-20187,"July 22, 2026",Customer 1187,,UK,home and garden,4.0,51.35,0.1,PayPal,FALSE
ORD-21070,11-Nov-2025,Customer 1170,customer1170@example.com,CANADA,apparel,5.0,43.86,0.18,Gift Card,N
ORD-20105,03/09/2025,Customer 1105,  customer1105@example.com ,Canada,Home&Garden,5.0,$98.58,0.29,Credit Card,no
ORD-20376,2025-12-04,Customer 1376,  customer1376@example.com ,CA,beauty,3.0,$54.44,0.0,Debit Card,N
ORD-21026,06-Aug-2025,Customer 1126,customer1126@example.com,Australia,,4.0,$219.64,0.22,Credit Card,FALSE
ORD-21128,2026-05-01,Customer 1228,  customer1228@example.com ,United states,Appreal,2.0,$129.67,0.2,Debit Card,0
ORD-20547,"November 15, 2025",Customer 1547,,United States, Apparel,4.0,190.56,0.04,Debit Card,FALSE
ORD-20467,"April 25, 2026",Customer 1467,customer1467@example.com,Australia,electronics,3.0,$157.15,0.16,PayPal,No
ORD-20996,2025-04-24,Customer 1096,  customer1096@example.com ,australia,Electronics,1.0,$104.66,0.21,Debit Card,N
ORD-21566,11-Mar-2026,Customer 1666,customer1666@example.com,, Beauty,1.0,82.34,0.23,Credit Card,N
ORD-20361,03/21/2025,Customer 1361,customer1361@example.com,Germany,Home&Garden,5.0,120.38,0.27,PayPal,0
ORD-20040,2026-08-09,Customer 1040,  customer1040@example.com ,canada,apparel,3.0,$167.98,0.18,Debit Card,FALSE
ORD-21008,2026-01-09,Customer 1108,  customer1108@example.com ,United States,Home & garden,4.0,91.03,0.09,Debit Card,no
ORD-20081,06/15/2025,Customer 1081,customer1081@example.com,,Home & garden,5.0,$137.04,0.1,Gift Card,No
ORD-21301,07/01/2026,Customer 1401,  customer1401@example.com ,DE,APPAREL,2.0,116.21,0.23,Gift Card,FALSE
ORD-21330,14-Oct-2025,Customer 1430,customer1430@example.com,germany,electronics,2.0,172.07,0.26,Gift Card,false
ORD-20602,17-May-2025,Customer 1602,customer1602@example.com,AUS,Electronics,3.0,185.32,0.25,PayPal,false
ORD-20268,2025-04-29,Customer 1268,customer1268@example.com,us,Sport,5.0,107.3,0.08,Gift Card,No
ORD-21241,08/09/2025,Customer 1341,  customer1341@example.com ,U.K.,sports,4.0,111.79,0.07,Gift Card,false
ORD-20328,2026-06-24,Customer 1328,customer1328@example.com,AUSTRALIA,electronics,5.0,$95.13,0.02,PayPal,false
ORD-21486,07-Jun-2025,Customer 1586,customer1586@example.com,CA,Home&Garden,1.0,131.29,0.01,Gift Card,N
ORD-20877,07/11/2026,Customer 1877,customer1877@example.com,U.K.,Sport,5.0,203.15,0.29,Credit Card,yes
ORD-21405,05/28/2026,Customer 1505,,Australia,electronics,4.0,$80.93,0.13,PayPal,1
ORD-20351,"October 12, 2025",Customer 1351,customer1351@example.com,Canada,apparel,4.0,53.01,0.04,Gift Card,no
ORD-20101,06/19/2026,Customer 1101,customer1101@example.com,AUS,HOME & GARDEN,4.0,94.9,0.22,Gift Card,false
ORD-21420,2025-12-01,Customer 1520,customer1520@example.com,CANADA,Electronic,3.0,148.34,0.17,PayPal,false
ORD-20453,06/18/2025,Customer 1453,customer1453@example.com,United States,Home & garden,5.0,$189.95,0.01,Debit Card,false
ORD-21337,03/09/2025,Customer 1437,  customer1437@example.com ,U.S.A.,apparel,1.0,154.34,0.04,PayPal,no
ORD-21593,12/20/2025,Customer 1693,  customer1693@example.com ,America,Apparel,3.0,$29.42,0.06,PayPal,No
ORD-20033,05/20/2025,Customer 1033,customer1033@example.com,Australia,Sports,2.0,138.25,0.0,Gift Card,0
ORD-21053,03/25/2025,Customer 1153,customer1153@example.com,DE,sports,4.0,56.65,0.23,PayPal,N
ORD-20530,06-Jan-2026,Customer 1530,customer1530@example.com,canada,Sports,4.0,$61.91,0.27,Gift Card,No
ORD-21390,07-May-2026,Customer 1490,customer1490@example.com,CANADA, Apparel,2.0,70.76,0.08,Credit Card,No
ORD-20492,2026-07-22,Customer 1492,,canada,Apparel,4.0,$98.32,0.13,Gift Card,N
ORD-21322,01-Jun-2025,Customer 1422,,AUS,electronics,1.0,55.9,0.06,Credit Card,false
ORD-20983,"May 23, 2026",Customer 1083,  customer1083@example.com ,CANADA,Sport,4.0,15.31,0.17,PayPal,No
ORD-20523,"April 06, 2026",Customer 1523,customer1523@example.com,CA,Sports ,2.0,178.44,0.19,Gift Card,TRUE
ORD-21518,22-May-2025,Customer 1618,customer1618@example.com,USA,beauty,3.0,25.6,0.15,PayPal,no
ORD-21383,"June 24, 2026",Customer 1483,customer1483@example.com,AUS, Apparel,4.0,$41.27,0.03,PayPal,N
ORD-20906,19-Aug-2026,Customer 1006,  customer1006@example.com ,GERMANY,Beauty,5.0,18.51,0.29,Debit Card,No
ORD-21584,2025-07-29,Customer 1684,customer1684@example.com,Canada,BEAUTY,3.0,45.48,0.1,PayPal,no
ORD-21046,03-Apr-2025,Customer 1146,customer1146@example.com,AUS,ELECTRONICS,3.0,$100.21,0.05,Gift Card,FALSE
ORD-20755,"July 30, 2025",Customer 1755,  customer1755@example.com ,United Kingdom,Home & Garden,4.0,$174.79,0.14,Credit Card,no
ORD-20207,"May 25, 2025",Customer 1207,  customer1207@example.com ,AUS,ELECTRONICS,3.0,79.17,0.16,Debit Card,no
ORD-20258,14-Oct-2025,Customer 1258,customer1258@example.com,GERMANY,ELECTRONICS,2.0,31.05,0.07,PayPal,FALSE
ORD-21414,02-Jul-2025,Customer 1514,  customer1514@example.com ,canada,Beauty,1.0,65.9,0.22,Debit Card,no
ORD-21533,09/26/2025,Customer 1633,customer1633@example.com,USA,APPAREL,1.0,36.63,0.17,Debit Card,N
ORD-20143,"September 17, 2025",Customer 1143,customer1143@example.com,AUS,HOME & GARDEN,2.0,42.13,0.22,Debit Card,no
ORD-20318,14-Aug-2025,Customer 1318,  customer1318@example.com ,england,Home & Garden,2.0,$186.93,0.06,Debit Card,N
ORD-20513,07/04/2026,Customer 1513,customer1513@example.com,DE,Home & Garden,3.0,$60.50,0.22,Debit Card,no
ORD-20302,07-Nov-2025,Customer 1302,customer1302@example.com,CANADA,HOME & GARDEN,4.0,59.19,0.11,Debit Card,no
ORD-21558,17-May-2025,Customer 1658,,CA,BEAUTY,3.0,$92.76,0.07,Credit Card,no
ORD-21097,01/27/2026,Customer 1197,customer1197@example.com,DE,sports,2.0,63.28,0.27,PayPal,N
ORD-20922,21-Mar-2026,Customer 1022,customer1022@example.com,CANADA,APPAREL,3.0,25.11,0.24,PayPal,N
ORD-21468,2025-05-22,Customer 1568,customer1568@example.com,GERMANY,sports,4.0,$190.22,0.24,Gift Card,0
ORD-21247,"April 03, 2025",Customer 1347,  customer1347@example.com ,Australia,Sports,3.0,$169.62,0.01,PayPal,0
ORD-21203,"July 18, 2026",Customer 1303,customer1303@example.com,canada,Beauty,4.0,161.01,0.2,Credit Card,false
ORD-20675,"August 26, 2025",Customer 1675,customer1675@example.com,U.K.,,3.0,111.69,0.28,Gift Card,false
ORD-21253,04/10/2026,Customer 1353,customer1353@example.com,America,SPORTS,2.0,$66.35,0.14,Debit Card,no
ORD-20375,"January 27, 2026",Customer 1375,customer1375@example.com,USA,Beauty,2.0,$97.99,0.28,Debit Card,0
ORD-20515,"August 04, 2026",Customer 1515,customer1515@example.com,USA,Sport,3.0,178.49,0.12,Debit Card,No
ORD-20263,"February 07, 2026",Customer 1263,,U.S.A.,APPAREL,1.0,127.85,0.02,Gift Card,no
ORD-21091,"July 01, 2026",Customer 1191,customer1191@example.com,germany,apparel,3.0,$56.45,0.08,Gift Card,No
ORD-21449,11/15/2025,Customer 1549,customer1549@example.com,DE,apparel,4.0,$195.87,0.27,Gift Card,no
ORD-20854,24-Nov-2025,Customer 1854,customer1854@example.com,england, Apparel,3.0,$106.83,0.24,Gift Card,Y
ORD-20923,"April 13, 2026",Customer 1023,customer1023@example.com,DE,Apparel,1.0,46.13,0.19,PayPal,0
ORD-20932,2025-10-05,Customer 1032,customer1032@example.com,CANADA,Beuaty,2.0,193.63,0.05,PayPal,false
ORD-20023,"February 03, 2026",Customer 1023,customer1023@example.com,canada,apparel,3.0,$196.74,0.08,Credit Card,0
ORD-20656,2026-06-28,Customer 1656,  customer1656@example.com ,CANADA,BEAUTY,4.0,67.58,0.06,PayPal,yes
ORD-20627,"August 11, 2026",Customer 1627,customer1627@example.com,CA,,5.0,41.46,0.17,Gift Card,false
ORD-20374,26-Dec-2025,Customer 1374,  customer1374@example.com ,AUSTRALIA,Sport,2.0,$40.75,0.29,Credit Card,0
ORD-20962,27-Oct-2025,Customer 1062,customer1062@example.com,Canada,Electronics,4.0,169.39,0.28,Debit Card,false
ORD-20274,29-Mar-2026,Customer 1274,  customer1274@example.com ,USA,SPORTS,4.0,$160.75,0.05,PayPal,no
ORD-20865,08/03/2026,Customer 1865,customer1865@example.com,australia,Electronic,3.0,$17.63,0.03,Credit Card,FALSE
ORD-20910,24-Sep-2025,Customer 1010,customer1010@example.com,U.K.,Apparel,4.0,$173.65,0.04,PayPal,No
ORD-20200,2025-03-02,Customer 1200,customer1200@example.com,england,Sports ,2.0,169.15,0.28,Gift Card,No
ORD-20685,12/17/2025,Customer 1685,customer1685@example.com,UK,Sports ,3.0,62.07,0.1,Debit Card,false
ORD-20020,2026-03-07,Customer 1020,customer1020@example.com,us,home and garden,1.0,58.34,0.05,Credit Card,FALSE
ORD-21309,05/22/2025,Customer 1409,  customer1409@example.com ,Germany,Sports ,2.0,$143.59,0.08,Gift Card,N
ORD-21579,"June 06, 2025",Customer 1679,customer1679@example.com,United Kingdom, Apparel,3.0,130.77,0.08,PayPal,false
ORD-20619,"June 06, 2026",Customer 1619,customer1619@example.com,,Electronics ,4.0,10.97,,Debit Card,0
ORD-20087,"September 08, 2025",Customer 1087,customer1087@example.com,United states,beauty,4.0,64.81,0.06,Debit Card,No
ORD-21264,2026-08-16,Customer 1364,  customer1364@example.com ,UK, Beauty,5.0,$126.04,0.17,Credit Card,yes
ORD-21150,25-Oct-2025,Customer 1250,  customer1250@example.com ,United kingdom, Apparel,2.0,85.67,0.14,Debit Card,0
ORD-20357,04/21/2026,Customer 1357,customer1357@example.com,DE,BEAUTY,2.0,152.8,0.11,PayPal,no
ORD-20745,03/06/2026,Customer 1745,customer1745@example.com,AUS,Beauty,5.0,105.49,0.1,Credit Card,0
ORD-20306,19-Oct-2025,Customer 1306,  customer1306@example.com ,Germany,sports,4.0,13.97,0.07,Credit Card,Y
ORD-20483,"February 27, 2025",Customer 1483,customer1483@example.com,CA,home and garden,1.0,$72.89,0.21,Credit Card,FALSE
ORD-21580,2025-03-01,Customer 1680,customer1680@example.com,CANADA,Home&Garden,3.0,107.23,0.09,Gift Card,N
ORD-21015,"November 05, 2025",Customer 1115,customer1115@example.com,germany,beauty,5.0,69.23,,Debit Card,N
ORD-21234,23-Apr-2026,Customer 1334,customer1334@example.com,us,Sports,3.0,214.51,0.09,Gift Card,FALSE
ORD-20699,"October 03, 2025",Customer 1699,customer1699@example.com,AUSTRALIA, Beauty,1.0,$19.31,0.26,Debit Card,true
ORD-21204,2026-01-02,Customer 1304,customer1304@example.com,australia,Sports ,1.0,189.28,0.11,Credit Card,No
ORD-20111,"July 21, 2025",Customer 1111,customer1111@example.com,Australia,Beuaty,5.0,200.07,0.18,Credit Card,No
ORD-20198,04-Sep-2025,Customer 1198,customer1198@example.com,AUSTRALIA,Sport,4.0,211.24,0.27,Debit Card,no
ORD-21381,03/06/2025,Customer 1481,customer1481@example.com,USA,Sports ,1.0,134.97,0.11,Debit Card,0
ORD-20559,"June 25, 2026",Customer 1559,customer1559@example.com,Canada,apparel,3.0,91.97,0.23,Debit Card,N
ORD-21588,2026-03-12,Customer 1688,customer1688@example.com,AUSTRALIA,Electronics,2.0,210.67,0.03,Credit Card,No
ORD-21068,2025-06-08,Customer 1168,customer1168@example.com,CA,Electronics,3.0,174.16,0.01,Credit Card,N
ORD-20049,04/15/2025,Customer 1049,customer1049@example.com,australia,Electronics,3.0,$84.49,0.01,Gift Card,no
ORD-20913,01/01/2026,Customer 1013,customer1013@example.com,U.K.,BEAUTY,2.0,45.62,0.04,Credit Card,FALSE
ORD-21329,03/11/2025,Customer 1429,customer1429@example.com,America,BEAUTY,1.0,83.92,0.2,PayPal,FALSE
ORD-20759,"August 31, 2025",Customer 1759,  customer1759@example.com ,UK,BEAUTY,2.0,55.96,0.22,Credit Card,FALSE
ORD-21271,"March 13, 2026",Customer 1371,,us,Sports,5.0,$164.67,0.04,PayPal,FALSE
ORD-20390,27-Apr-2025,Customer 1390,  customer1390@example.com ,AUSTRALIA,Beuaty,2.0,$9.56,0.26,Gift Card,Yes
ORD-20860,2025-06-26,Customer 1860,  customer1860@example.com ,AUSTRALIA,Sports ,3.0,75.3,0.18,Debit Card,0
ORD-21592,2026-05-13,Customer 1692,customer1692@example.com,canada, Beauty,3.0,21.86,0.26,Gift Card,N
ORD-21129,05/17/2026,Customer 1229,customer1229@example.com,GERMANY,apparel,1.0,$74.69,0.16,Credit Card,false
ORD-20645,07/07/2026,Customer 1645,customer1645@example.com,United states,apparel,4.0,$151.49,0.16,Gift Card,false
ORD-20821,07/19/2026,Customer 1821,  customer1821@example.com ,CANADA,electronics,3.0,168.74,0.17,Debit Card,FALSE
ORD-20113,08/25/2025,Customer 1113,  customer1113@example.com ,DE,Apparel,1.0,202.37,0.29,Debit Card,0
ORD-21007,"February 22, 2026",Customer 1107,  customer1107@example.com ,germany,Electronics,3.0,111.31,0.12,Credit Card,N
ORD-21585,06/30/2025,Customer 1685,customer1685@example.com,germany,Beauty,2.0,$144.38,0.17,PayPal,no
ORD-20337,08/13/2026,Customer 1337,customer1337@example.com,us,sports,5.0,$161.08,0.17,PayPal,N
ORD-20819,"September 07, 2025",Customer 1819,customer1819@example.com,england,Electronics,2.0,8.74,0.18,PayPal,No
ORD-21237,08/12/2025,Customer 1337,  customer1337@example.com ,GERMANY,APPAREL,3.0,29.59,0.01,Debit Card,FALSE
ORD-21327,"February 13, 2026",Customer 1427,customer1427@example.com,UK, Apparel,5.0,162.57,,Credit Card,false
ORD-21510,24-Jun-2026,Customer 1610,customer1610@example.com,AUSTRALIA,Electronics,1.0,200.29,0.01,Debit Card,true
ORD-21273,08/27/2025,Customer 1373,customer1373@example.com,U.K.,SPORTS,4.0,179.42,0.04,PayPal,0
ORD-20084,2025-09-10,Customer 1084,customer1084@example.com,australia,Beauty,3.0,33.81,0.01,Gift Card,No
ORD-20282,14-Dec-2025,Customer 1282,  customer1282@example.com ,DE,Home & garden,5.0,124.04,0.2,Gift Card,No
ORD-21475,"September 08, 2025",Customer 1575,  customer1575@example.com ,United Kingdom,Appreal,5.0,$163.33,0.13,PayPal,0
ORD-20131,"March 19, 2025",Customer 1131,customer1131@example.com,U.S.A.,BEAUTY,5.0,190.57,0.25,Debit Card,0
ORD-20835,"June 24, 2026",Customer 1835,,USA,Sport,5.0,170.94,0.04,Credit Card,false
ORD-20768,2025-07-22,Customer 1768,customer1768@example.com,USA,Home & Garden,2.0,$199.40,0.04,,TRUE
ORD-21250,15-Dec-2025,Customer 1350,  customer1350@example.com ,AUSTRALIA,home and garden,3.0,20.83,0.22,Gift Card,true
ORD-20341,12/19/2025,Customer 1341,customer1341@example.com,United States,Electronic,2.0,$94.04,0.28,Debit Card,Yes
ORD-20888,2025-08-25,Customer 1888,,DE,Electronic,4.0,$74.43,0.09,Debit Card,no
ORD-20620,2026-07-30,Customer 1620,  customer1620@example.com ,canada,apparel,4.0,149.5,0.22,PayPal,false
ORD-21148,2026-02-10,Customer 1248,  customer1248@example.com ,CANADA,BEAUTY,4.0,16.13,,Debit Card,FALSE
ORD-21396,2025-08-29,Customer 1496,customer1496@example.com,,Apparel,1.0,111.33,0.19,PayPal,N
ORD-21311,"August 28, 2025",Customer 1411,  customer1411@example.com ,canada,Sport,1.0,59.45,0.21,Debit Card,N
ORD-21315,"December 28, 2025",Customer 1415,customer1415@example.com,United kingdom,apparel,3.0,$146.16,0.1,Debit Card,TRUE
ORD-20078,01-May-2025,Customer 1078,  customer1078@example.com ,AUS, Apparel,1.0,215.85,0.2,PayPal,false
ORD-21568,2026-03-11,Customer 1668,  customer1668@example.com ,germany,Beuaty,2.0,83.55,0.15,Gift Card,no
ORD-20004,2025-12-13,Customer 1004,customer1004@example.com,AUSTRALIA,Home & garden,5.0,$18.92,0.02,Debit Card,no
ORD-20062,12-Jun-2026,Customer 1062,customer1062@example.com,United Kingdom,sports,1.0,88.79,0.02,Gift Card,FALSE
ORD-20975,"September 14, 2025",Customer 1075,customer1075@example.com,CANADA,HOME & GARDEN,5.0,205.79,0.06,PayPal,No
ORD-20862,27-Nov-2025,Customer 1862,  customer1862@example.com ,canada,ELECTRONICS,3.0,8.99,0.06,PayPal,FALSE
ORD-20410,01-Jan-2026,Customer 1410,customer1410@example.com,germany,HOME & GARDEN,1.0,$65.81,0.03,PayPal,yes
ORD-20219,"October 30, 2025",Customer 1219,customer1219@example.com,AUSTRALIA,SPORTS,5.0,39.57,0.29,PayPal,N
ORD-21464,2026-05-03,Customer 1564,customer1564@example.com,Canada,sports,3.0,107.31,0.28,Credit Card,N
ORD-20152,2026-01-21,Customer 1152,  customer1152@example.com ,canada,Apparel,3.0,67.13,0.26,Debit Card,0
ORD-20307,"May 22, 2025",Customer 1307,customer1307@example.com,germany,Beuaty,4.0,158.57,0.28,Gift Card,0
ORD-21446,02-Jul-2026,Customer 1546,  customer1546@example.com ,America,Sports ,5.0,57.86,0.3,Credit Card,FALSE
ORD-21316,2025-06-19,Customer 1416,  customer1416@example.com ,GERMANY,SPORTS,4.0,83.75,0.13,PayPal,No
ORD-21055,"November 30, 2025",Customer 1155,customer1155@example.com,CANADA,BEAUTY,2.0,162.04,0.06,PayPal,TRUE
ORD-21009,10/19/2025,Customer 1109,  customer1109@example.com ,canada,Apparel,3.0,$210.27,0.11,Credit Card,Y
ORD-20203,"April 20, 2026",Customer 1203,customer1203@example.com,Australia,Apparel,2.0,$36.38,0.04,Gift Card,no
ORD-20301,05/01/2026,Customer 1301,  customer1301@example.com ,U.K.,HOME & GARDEN,5.0,152.28,0.27,PayPal,false
ORD-20516,2026-01-20,Customer 1516,  customer1516@example.com ,england,Electronic,3.0,45.07,0.28,PayPal,No
ORD-20295,"April 26, 2026",Customer 1295,  customer1295@example.com ,AUS,HOME & GARDEN,3.0,$96.48,0.3,PayPal,N
ORD-21153,02/27/2026,Customer 1253,customer1253@example.com,germany,Electronic,5.0,86.24,0.04,Credit Card,false
ORD-20382,26-Oct-2025,Customer 1382,customer1382@example.com,America,Beauty,4.0,114.1,0.12,Debit Card,false
ORD-21389,06/30/2025,Customer 1489,customer1489@example.com,DE,APPAREL,1.0,112.87,0.03,Credit Card,N
ORD-20129,08/08/2025,Customer 1129,customer1129@example.com,germany,beauty,1.0,50.57,0.01,Gift Card,no
ORD-20797,04/28/2026,Customer 1797,customer1797@example.com,canada,APPAREL,3.0,$203.82,0.18,Credit Card,N
ORD-21121,06/04/2026,Customer 1221,  customer1221@example.com ,Germany,HOME & GARDEN,5.0,110.62,0.27,PayPal,false
ORD-20100,2025-12-24,Customer 1100,customer1100@example.com,australia,APPAREL,1.0,165.68,0.0,PayPal,false
ORD-21376,2025-06-25,Customer 1476,  customer1476@example.com ,germany,ELECTRONICS,4.0,14.89,0.14,Credit Card,FALSE
ORD-21289,07/27/2025,Customer 1389,customer1389@example.com,CANADA,BEAUTY,4.0,39.93,0.03,Gift Card,FALSE
ORD-21093,06/08/2025,Customer 1193,  customer1193@example.com ,DE,apparel,4.0,$168.88,0.03,Debit Card,N
ORD-20071,"March 15, 2026",Customer 1071,customer1071@example.com,GERMANY,BEAUTY,2.0,195.54,0.23,Credit Card,0
ORD-20692,2025-02-28,Customer 1692,customer1692@example.com,U.K.,Sport,5.0,35.07,0.01,Debit Card,false
ORD-20400,2025-12-08,Customer 1400,  customer1400@example.com ,england,apparel,2.0,59.05,0.15,Debit Card,no
ORD-20425,05/18/2025,Customer 1425,customer1425@example.com,AUS,Home & garden,2.0,$90.31,0.02,Credit Card,No
ORD-20696,2026-04-21,Customer 1696,  customer1696@example.com ,germany,Electronic,2.0,$23.21,,Gift Card,No
ORD-21572,2025-05-24,Customer 1672,customer1672@example.com,germany,Apparel,5.0,82.04,0.14,PayPal,0
ORD-20261,11/19/2025,Customer 1261,  customer1261@example.com ,germany,Sports ,1.0,137.63,0.02,PayPal,no
ORD-20502,29-May-2025,Customer 1502,,United states,SPORTS,1.0,94.81,0.12,Debit Card,0
ORD-20813,06/21/2025,Customer 1813,  customer1813@example.com ,GERMANY,SPORTS,4.0,$140.44,0.28,Debit Card,0
ORD-21010,14-Apr-2025,Customer 1110,  customer1110@example.com ,Australia,HOME & GARDEN,4.0,$50.58,0.11,PayPal,No
ORD-20714,20-Feb-2026,Customer 1714,  customer1714@example.com ,United kingdom, Beauty,2.0,207.51,0.15,PayPal,0
ORD-21555,"September 18, 2025",Customer 1655,  customer1655@example.com ,AUS,Apparel,5.0,$158.93,0.3,Gift Card,no
ORD-20582,06-Mar-2026,Customer 1582,customer1582@example.com,UK,Sports,,12.34,0.26,Credit Card,TRUE
ORD-20697,05/21/2025,Customer 1697,customer1697@example.com,australia, Apparel,3.0,167.96,0.28,PayPal,FALSE
ORD-20601,01/14/2026,Customer 1601,customer1601@example.com,United Kingdom,Electronic,5.0,$82.11,0.08,Debit Card,1
ORD-21373,12/21/2025,Customer 1473,customer1473@example.com,UK,Home & garden,3.0,139.29,0.24,Debit Card,TRUE
ORD-20370,28-Jul-2025,Customer 1370,customer1370@example.com,America,Home & Garden,3.0,72.51,0.05,Debit Card,FALSE
ORD-20134,10-May-2025,Customer 1134,customer1134@example.com,,Home&Garden,4.0,165.25,0.23,Credit Card,Yes
ORD-21521,04/06/2026,Customer 1621,customer1621@example.com,U.K.,home and garden,4.0,147.13,0.29,PayPal,0
ORD-20973,02/15/2026,Customer 1073,customer1073@example.com,DE,Home & Garden,3.0,$139.82,0.3,Gift Card,no
ORD-20733,09/14/2025,Customer 1733,customer1733@example.com,Australia,HOME & GARDEN,5.0,$59.37,,Debit Card,FALSE
ORD-21481,12/04/2025,Customer 1581,customer1581@example.com,australia,Beuaty,4.0,$9.65,0.03,Credit Card,N
ORD-21131,"July 29, 2025",Customer 1231,customer1231@example.com,United kingdom,APPAREL,1.0,100.81,0.27,Debit Card,0
ORD-20560,2025-06-07,Customer 1560,  customer1560@example.com ,Canada,Apparel,4.0,$82.28,0.06,Gift Card,FALSE
ORD-20055,"March 29, 2026",Customer 1055,customer1055@example.com,Germany,Sports ,5.0,$133.93,,Debit Card,FALSE
ORD-21182,17-May-2026,Customer 1282,customer1282@example.com,United states,ELECTRONICS,5.0,$170.90,0.05,PayPal,true
ORD-20116,2025-11-13,Customer 1116,customer1116@example.com,DE,Sport,5.0,$42.18,0.26,PayPal,N
ORD-21403,"September 04, 2025",Customer 1503,customer1503@example.com,UK,Electronic,4.0,$191.86,0.26,PayPal,true
ORD-20210,09-May-2025,Customer 1210,customer1210@example.com,GERMANY,Beuaty,5.0,91.51,0.01,PayPal,false
ORD-20387,"September 20, 2025",Customer 1387,customer1387@example.com,United states,Beuaty,2.0,$15.77,0.16,Credit Card,no
ORD-20817,11/03/2025,Customer 1817,  customer1817@example.com ,United kingdom,Beuaty,2.0,28.69,0.18,Gift Card,FALSE
ORD-20162,19-Jun-2026,Customer 1162,customer1162@example.com,CANADA, Beauty,4.0,13.21,0.29,Debit Card,false
ORD-20728,2025-03-06,Customer 1728,  customer1728@example.com ,USA,Electronic,4.0,70.16,0.2,PayPal,FALSE
ORD-20774,01-Feb-2026,Customer 1774,customer1774@example.com,Germany,Sport,1.0,197.82,0.16,Credit Card,N
ORD-20816,2025-11-19,Customer 1816,customer1816@example.com,Canada,Sports,4.0,21.25,0.25,PayPal,N
ORD-20794,19-Mar-2025,Customer 1794,customer1794@example.com,United Kingdom,Electronics ,5.0,$168.00,0.03,Gift Card,no
ORD-20421,04/26/2026,Customer 1421,  customer1421@example.com ,U.K.,Home&Garden,4.0,$66.44,0.17,,N
ORD-20229,03/29/2025,Customer 1229,customer1229@example.com,AUSTRALIA,Home & Garden,1.0,74.74,0.01,PayPal,FALSE
ORD-20063,"May 11, 2025",Customer 1063,customer1063@example.com,australia,Electronics,2.0,184.06,0.11,Debit Card,FALSE
ORD-20339,"September 21, 2025",Customer 1339,  customer1339@example.com ,United Kingdom,apparel,3.0,$127.85,0.11,Debit Card,No
ORD-20336,2026-03-02,Customer 1336,customer1336@example.com,Australia,Appreal,5.0,$56.40,0.17,Debit Card,false
ORD-20950,24-Jul-2025,Customer 1050,  customer1050@example.com ,AUS,BEAUTY,1.0,$139.34,0.26,Debit Card,false
ORD-20667,"April 16, 2025",Customer 1667,customer1667@example.com,United Kingdom,home and garden,4.0,114.36,0.13,Gift Card,no
ORD-21243,"March 10, 2026",Customer 1343,customer1343@example.com,AUS,Sports ,1.0,97.36,0.06,Credit Card,FALSE
ORD-20096,2026-07-02,Customer 1096,customer1096@example.com,United Kingdom,Electronics,2.0,195.52,0.15,Credit Card,no
ORD-21368,2025-09-24,Customer 1468,customer1468@example.com,U.S.A., Beauty,1.0,207.88,0.07,Credit Card,FALSE
ORD-21474,02-Apr-2025,Customer 1574,customer1574@example.com,United Kingdom,Sport,5.0,$190.36,0.26,Credit Card,false
ORD-21116,2025-11-16,Customer 1216,,CANADA,beauty,3.0,$33.80,0.25,PayPal,N
ORD-20212,2026-02-17,Customer 1212,customer1212@example.com,germany, Beauty,4.0,20.85,0.27,Credit Card,0
ORD-21465,12/03/2025,Customer 1565,customer1565@example.com,United Kingdom, Apparel,2.0,$188.75,0.07,PayPal,no
ORD-20108,2025-12-05,Customer 1108,customer1108@example.com,Canada,Beuaty,1.0,$196.87,0.04,PayPal,No
ORD-20012,2025-03-05,Customer 1012,,Australia,Sports,5.0,37.86,0.03,Gift Card,0
ORD-21480,2025-12-05,Customer 1580,customer1580@example.com,U.S.A.,Home&Garden,3.0,9.57,0.12,PayPal,FALSE
ORD-20765,05/25/2025,Customer 1765,customer1765@example.com,United states,Sports,4.0,114.4,0.1,Debit Card,no
